0,-2.12890625e-05,0.0772921053766379
3.32676790384706e-06,-4.22004983516605e-05,0.0778346814495407
1.33163514019306e-05,-1.99602118773345e-05,0.078396394465054
2.99964251314293e-05,4.51765752904318e-05,0.0789778047641175
5.34044638121757e-05,0.000153061735537389,0.079579482928238
8.35793313646822e-05,0.00030354515713049,0.0802020097174171
0.000120561317884482,0.000496474742058256,0.0808459760045069
0.000164392172137938,0.000731696344699318,0.0815119827071226
0.00021511513470883,0.00100905371661863,0.0822006407182131
0.000272774971958873,0.0013283884603305,0.0829125708365383
0.000337418009324735,0.00168953997364161,0.0836484036981677
0.000409092165644917,0.00209234540612375,0.0844087797104852
0.000487846986732777,0.00253663960617486,0.0851943489897647
0.000573733680456632,0.00302225508616999,0.086005771303886
0.000666805148615894,0.00354902195070282,0.0868437160213683
0.000767116021077357,0.00411676785228078,0.087708862068115
0.000874722688962777,0.00472531793827685,0.0886018978932582
0.000989683336298499,0.00537449478183821,0.0895235214452929
0.00111205797436077,0.00606411834663119,0.090474440159863
0.00124190847351643,0.00679400592579884,0.0914553709603975
0.00137929859361511,0.00756397206881585,0.0924670402727508
0.00152429401526997,0.00837382852222275,0.0935101840550135
0.00167696237249814,0.00922338418954985,0.0945855478434225
0.0018373732819871,0.0101124450593253,0.0956938868154814
0.00200559837139698,0.0110408141284467,0.0968359658709803
0.00218171130883018,0.0120082913438689,0.0980125597318631
0.00236578783239954,0.0130146735510483,0.0992244530615106
0.00255790577587857,0.0140597544086833,0.100472440604037
0.00275814509383046,0.0151433243054773,0.101757327344146
0.00296658789025735,0.0162651703196478,0.103079928687828
0.00318331844291949,0.0174250761426726,0.10444107066422
0.00340842322491909,0.0186228219844654,0.105841590148824
0.0036419909288825,0.0198581845126429,0.1072823351081
0.00388411248677949,0.0211309367592481,0.108764164865442
0.00413488109030696,0.0224408480419275,0.110287950388417
0.00439439220972532,0.0237876838812291,0.111854574597099
0.00466274361025942,0.0251712059052351,0.113464932693133
0.00494003537095008,0.0265911717871497,0.115119932509287
0.00522636989721054,0.0280473351374529,0.11682049487899
0.00552185193131516,0.0295394453900377,0.118567554025399
0.00582658856570805,0.0310672477250683,0.120362057969488
0.00614068925294445,0.032630482975026,0.122204968956555
0.00646426581060507,0.0342288875014882,0.124097263900536
0.00679743242639879,0.0358621930875432,0.1260399348455
0.0071403056623879,0.0375301268370367,0.128033989443654
0.00749300445528021,0.0392324110565381,0.130080451449167
0.00785565011558414,0.0409687631432655,0.132180361227136
0.00822836632260433,0.042738895456682,0.134334776277002
0.0086112791192358,0.0445425152042395,0.136544771769726
0.00900451689780624,0.0463793242782355,0.138811441098032
0.00940821056460648,0.0482490203892981,0.14113589643907
0.00982249389507393,0.0501512994979096,0.143519269328825
0.0102475037178201,0.0520858569044001,0.145962711247673
0.0106833799259572,0.05405238707064,0.148467394216428
0.0111302654884446,0.0560505834503664,0.15103451140235
0.0115883064585045,0.0580801383092547,0.153665277734522
0.0120576519791973,0.0601407425355913,0.156360930528075
0.0125384542882327,0.062232085457141,0.159122730116786
0.0130308687192172,0.0643538546459469,0.161951960493532
0.0135350536987315,0.0665057357095195,0.16484992995824
0.0140511707385546,0.0686874120655693,0.167817971772832
0.0145793844325354,0.0708985647590508,0.170857444822849
0.0151198624463862,0.0731388722510411,0.173969734285366
0.0156727754997603,0.0754080101773057,0.17715625230289
0.0162382973460756,0.0777056511122412,0.180418438662911
0.0168166047496303,0.080031464335078,0.183757761482818
0.0174078774630579,0.08238511561647,0.187175717899951
0.0180122981927737,0.0847662669586307,0.190673834766474
0.0186300525592937,0.0871745763293574,0.194253669348875
0.0192613290579439,0.0896096974208738,0.197916810031859
0.019906319009934,0.0920712793816512,0.201664877026389
0.0205652165055168,0.0945589665329916,0.205499523081667
0.0212382183433567,0.0970723980932915,0.209422434200842
0.0219255239627433,0.0996112078946864,0.213435330360234
0.0226273353730303,0.102175024114119,0.2175399662318
0.0233438570672097,0.104763468960237,0.221738131908675
0.0240752959278791,0.107376158356662,0.22603165363347
0.0248218611351133,0.110012701667417,0.230422394529121
0.0255837641129747,0.112672701617019,0.234912255331939
0.0263612198309913,0.115355759892194,0.239503175126621
0.0271544478078793,0.118061481197287,0.244197132082808
0.0279636707900412,0.12078946751806,0.248996144192894
0.028789113662733,0.123539313684505,0.253902270010612
0.0296310033215798,0.126310607064255,0.258917609390006
0.0304895685226809,0.12910292721148,0.264044304224257
0.0313650397205941,0.131915845509062,0.269284539183869
0.0322576489035789,0.134748924844328,0.274640542453578
0.0331676294074536,0.137601719248135,0.28011458646738
0.0340952157075058,0.140473773502559,0.28570898864096
0.0350406432064277,0.143364622782559,0.291426112100723
0.0360041479862444,0.146273792226479,0.29726836640864
0.0369859665470289,0.149200796514905,0.303238208281943
